ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,2023-06-21,3197.9011,3230.1142,3236.3626,3197.9011,3240.3648,-42.4637,-1.3105,294377372.0,406234561.3598
000001.SH,2023-06-26,3150.6189,3177.2293,3181.0758,3144.2484,3197.9011,-47.2822,-1.4785,308129811.0,398859657.4078
000001.SH,2023-06-27,3189.4427,3153.3132,3194.4086,3148.2657,3150.6189,38.8238,1.2323,287604327.0,354487810.6004
000001.SH,2023-06-28,3189.3758,3183.4865,3192.6589,3157.1229,3189.4427,-0.0669,-0.0021,276231948.0,360118192.4784
000001.SH,2023-06-29,3182.3812,3185.4242,3196.5025,3179.5251,3189.3758,-6.9946,-0.2193,250340074.0,340636710.9113
000001.SH,2023-06-30,3202.0623,3178.9242,3212.9928,3177.9913,3182.3812,19.6811,0.6184,265379873.0,359739563.3541
000001.SH,2023-07-03,3243.975,3209.1623,3246.8605,3209.1623,3202.0623,41.9127,1.3089,312371395.0,421353472.3564
000001.SH,2023-07-04,3245.3492,3241.2305,3246.9576,3233.9895,3243.975,1.3742,0.0424,279248721.0,387115944.0596
000001.SH,2023-07-05,3222.9469,3240.0486,3241.8353,3218.6022,3245.3492,-22.4023,-0.6903,264016426.0,351234984.7406
000001.SH,2023-07-06,3205.5748,3215.8633,3229.4799,3199.7164,3222.9469,-17.3721,-0.539,246119032.0,320808312.5891
000001.SH,2023-07-07,3196.6092,3197.4716,3212.0472,3189.2114,3205.5748,-8.9656,-0.2797,255688469.0,313607453.159
000001.SH,2023-07-10,3203.6958,3208.7349,3216.5348,3192.6579,3196.6092,7.0866,0.2217,236560367.0,311462495.6014
000001.SH,2023-07-11,3221.3666,3211.1222,3221.6804,3200.3845,3203.6958,17.6708,0.5516,227600467.0,309950254.6796
000001.SH,2023-07-12,3196.1337,3220.3758,3224.3312,3193.4366,3221.3666,-25.2329,-0.7833,271423386.0,365433182.2936
000001.SH,2023-07-13,3236.48,3202.6992,3238.4675,3202.6992,3196.1337,40.3463,1.2623,276620508.0,373242517.8247
000001.SH,2023-07-14,3237.7012,3240.9695,3248.3849,3233.9985,3236.48,1.2212,0.0377,273327494.0,368337829.1075
000001.SH,2023-07-17,3209.6298,3219.0162,3219.0162,3195.8862,3237.7012,-28.0714,-0.867,250208376.0,322074497.0629
000001.SH,2023-07-18,3197.8201,3206.786,3210.2482,3190.0049,3209.6298,-11.8097,-0.3679,235030259.0,307331649.3099
000001.SH,2023-07-19,3198.8358,3195.0085,3204.3612,3181.5611,3197.8201,1.0157,0.0318,217355860.0,281206091.159
000001.SH,2023-07-20,3169.522,3201.9111,3209.0554,3165.6739,3198.8358,-29.3138,-0.9164,238932891.0,302376024.1102
000001.SH,2023-07-21,3167.7452,3163.421,3185.6357,3157.3335,3169.522,-1.7768,-0.0561,225331363.0,280673190.4042
000001.SH,2023-07-24,3164.1608,3157.4694,3178.7335,3151.1252,3167.7452,-3.5844,-0.1132,216595211.0,260119088.909
000001.SH,2023-07-25,3231.5213,3201.4575,3231.7486,3201.4575,3164.1608,67.3605,2.1289,348617714.0,410846601.1105
000001.SH,2023-07-26,3223.0279,3228.0873,3229.8921,3212.8801,3231.5213,-8.4934,-0.2628,317206051.0,328306929.3731
000001.SH,2023-07-27,3216.6709,3225.4763,3245.6028,3210.4699,3223.0279,-6.357,-0.1972,327118867.0,332145068.2675
000001.SH,2023-07-28,3275.9257,3206.741,3280.2777,3200.9939,3216.6709,59.2548,1.8421,411068434.0,436923617.4084
000001.SH,2023-07-31,3291.0398,3287.2089,3322.1291,3281.0133,3275.9257,15.1141,0.4614,459030994.0,511505348.4179
000001.SH,2023-08-01,3290.9493,3288.7604,3305.3402,3279.5656,3291.0398,-0.0905,-0.0027,459890833.0,441023318.5885
000001.SH,2023-08-02,3261.6903,3281.8583,3290.8203,3252.3036,3290.9493,-29.259,-0.8891,405341499.0,388952703.9735
000001.SH,2023-08-03,3280.4626,3254.5651,3280.8636,3247.2719,3261.6903,18.7723,0.5755,384691317.0,389530671.9671
000001.SH,2023-08-04,3288.0842,3296.0944,3315.0492,3281.7343,3280.4626,7.6216,0.2323,470927697.0,497188089.3893
000001.SH,2023-08-07,3268.8311,3276.7756,3276.7756,3258.5372,3288.0842,-19.2531,-0.5855,360341484.0,393056934.1815
000001.SH,2023-08-08,3260.6196,3260.7218,3274.5186,3246.6745,3268.8311,-8.2115,-0.2512,316520733.0,355750325.3405
000001.SH,2023-08-09,3244.4867,3251.1521,3257.0816,3240.2888,3260.6196,-16.1329,-0.4948,271218538.0,309778299.5736
000001.SH,2023-08-10,3254.5597,3242.2057,3257.0298,3234.1158,3244.4867,10.073,0.3105,287412142.0,307263291.7332
000001.SH,2023-08-11,3189.248,3254.4751,3254.4751,3189.248,3254.5597,-65.3117,-2.0068,330137750.0,339187129.8407
000001.SH,2023-08-14,3178.4272,3159.7138,3180.5067,3141.6551,3189.248,-10.8208,-0.3393,299840327.0,322632054.3965
000001.SH,2023-08-15,3176.1758,3180.5579,3186.234,3147.3459,3178.4272,-2.2514,-0.0708,273251922.0,300827985.3746
000001.SH,2023-08-16,3150.1277,3164.7019,3176.626,3149.7226,3176.1758,-26.0481,-0.8201,281728292.0,303611332.6384
000001.SH,2023-08-17,3163.7393,3137.3514,3167.4457,3123.2495,3150.1277,13.6116,0.4321,294692586.0,320785474.1076
000001.SH,2023-08-18,3131.953,3165.0998,3179.1159,3131.953,3163.7393,-31.7863,-1.0047,294390352.0,320449006.9367
000001.SH,2023-08-21,3092.9777,3125.9897,3134.9571,3092.9777,3131.953,-38.9753,-1.2444,265753423.0,293721061.6212
000001.SH,2023-08-22,3120.3338,3103.7807,3126.7838,3074.5307,3092.9777,27.3561,0.8845,309316335.0,348637687.6068
000001.SH,2023-08-23,3078.4021,3116.2661,3116.3765,3077.6056,3120.3338,-41.9317,-1.3438,272244124.0,297986364.377
000001.SH,2023-08-24,3082.2439,3085.9107,3106.1824,3072.9511,3078.4021,3.8418,0.1248,300024637.0,332447831.2616
000001.SH,2023-08-25,3064.0747,3068.615,3085.047,3053.0373,3082.2439,-18.1692,-0.5895,293347686.0,317757173.3997
000001.SH,2023-08-28,3098.6363,3219.0432,3219.0432,3089.1194,3064.0747,34.5616,1.128,485607764.0,517234120.9086
000001.SH,2023-08-29,3135.8867,3091.9379,3145.761,3090.4377,3098.6363,37.2504,1.2022,398875780.0,443979436.9751
000001.SH,2023-08-30,3137.1375,3144.4067,3153.689,3126.9024,3135.8867,1.2508,0.0399,347511867.0,414729469.5993
000001.SH,2023-08-31,3119.8764,3134.5529,3139.9801,3113.9459,3137.1375,-17.2611,-0.5502,313448242.0,362507128.7767
000001.SH,2023-09-01,3133.2467,3126.0234,3143.8457,3123.1896,3119.8764,13.3703,0.4286,292310992.0,334739632.9247
000001.SH,2023-09-04,3177.0603,3145.9435,3177.0603,3143.3793,3133.2467,43.8136,1.3983,366391140.0,404500273.0175
000001.SH,2023-09-05,3154.3693,3169.7384,3169.7384,3150.0753,3177.0603,-22.691,-0.7142,294061849.0,342760613.428
000001.SH,2023-09-06,3158.0769,3147.1363,3162.1547,3136.8998,3154.3693,3.7076,0.1175,267002230.0,324001129.6933
000001.SH,2023-09-07,3122.3523,3152.2028,3152.2662,3120.8229,3158.0769,-35.7246,-1.1312,269264733.0,317186963.334
000001.SH,2023-09-08,3116.7191,3114.2296,3126.0412,3104.6743,3122.3523,-5.6332,-0.1804,228125064.0,270006714.9343
000001.SH,2023-09-11,3142.779,3119.6101,3155.1026,3113.8164,3116.7191,26.0599,0.8361,290442917.0,351883735.9766
000001.SH,2023-09-12,3137.0593,3140.3409,3147.5141,3134.3176,3142.779,-5.7197,-0.182,234672051.0,281897501.7606
000001.SH,2023-09-13,3123.0669,3137.7718,3143.7577,3106.9693,3137.0593,-13.9924,-0.446,249701038.0,282015557.2107
000001.SH,2023-09-14,3126.5511,3124.8482,3135.025,3111.8588,3123.0669,3.4842,0.1116,263990138.0,281641855.5331
000001.SH,2023-09-15,3117.7434,3133.5883,3141.9642,3107.448,3126.5511,-8.8077,-0.2817,292026365.0,326091455.8716
000001.SH,2023-09-18,3125.9319,3110.4404,3128.7009,3098.496,3117.7434,8.1885,0.2626,259444257.0,299644725.4274
000001.SH,2023-09-19,3124.9567,3123.9862,3131.1298,3113.5254,3125.9319,-0.9752,-0.0312,253652761.0,274062664.3567
000001.SH,2023-09-20,3108.5679,3118.6671,3122.1277,3108.1578,3124.9567,-16.3888,-0.5244,228124462.0,243019998.6574
000001.SH,2023-09-21,3084.701,3103.1754,3113.4939,3084.701,3108.5679,-23.8669,-0.7678,228659100.0,243536277.5366
000001.SH,2023-09-22,3132.4316,3084.7567,3132.5578,3078.8007,3084.701,47.7306,1.5473,285978351.0,321443778.9432
000001.SH,2023-09-25,3115.6071,3131.2079,3131.2079,3112.1505,3132.4316,-16.8245,-0.5371,258071885.0,294635829.6379
000001.SH,2023-09-26,3102.2726,3114.0214,3120.2889,3102.2726,3115.6071,-13.3345,-0.428,222644313.0,270006131.0189
000001.SH,2023-09-27,3107.3156,3104.0395,3125.447,3103.8441,3102.2726,5.043,0.1626,240495830.0,293421022.407
000001.SH,2023-09-28,3110.4753,3117.7549,3121.8352,3105.9397,3107.3156,3.1597,0.1017,236329981.0,288396222.7544
000001.SH,2023-10-09,3096.9224,3099.9998,3103.3597,3072.6418,3110.4753,-13.5529,-0.4357,264422205.0,302662162.1238
000001.SH,2023-10-10,3075.2361,3104.3651,3109.9822,3073.1864,3096.9224,-21.6863,-0.7003,255327379.0,293653291.7165
000001.SH,2023-10-11,3078.9556,3085.6989,3095.6594,3071.936,3075.2361,3.7195,0.121,259918692.0,326562386.1706
000001.SH,2023-10-12,3107.9007,3101.7051,3109.9898,3092.1771,3078.9556,28.9451,0.9401,274827998.0,325865894.3683
000001.SH,2023-10-13,3088.0991,3091.9972,3094.9153,3080.5481,3107.9007,-19.8016,-0.6371,255085235.0,309538085.3249
000001.SH,2023-10-16,3073.813,3091.0647,3091.1257,3063.6856,3088.0991,-14.2861,-0.4626,263882363.0,314394203.0297
000001.SH,2023-10-17,3083.4964,3076.4283,3084.0725,3064.8897,3073.813,9.6834,0.315,259019588.0,300026228.4522
000001.SH,2023-10-18,3058.7098,3076.5796,3076.5796,3057.0588,3083.4964,-24.7866,-0.8038,268647155.0,310306035.7772
000001.SH,2023-10-19,3005.3934,3043.1955,3043.1955,3004.7745,3058.7098,-53.3164,-1.7431,304038910.0,355069176.9764
000001.SH,2023-10-20,2983.0585,2995.3575,3006.2746,2977.1731,3005.3934,-22.3349,-0.7432,267113594.0,307388393.3272
000001.SH,2023-10-23,2939.2913,2969.7858,2973.6611,2923.5113,2983.0585,-43.7672,-1.4672,278904128.0,304028962.456
000001.SH,2023-10-24,2962.2437,2944.3105,2964.7605,2929.0883,2939.2913,22.9524,0.7809,310985389.0,339902176.8776
000001.SH,2023-10-25,2974.1135,2986.4066,2993.2951,2972.4177,2962.2437,11.8698,0.4007,332392004.0,362846635.5492
000001.SH,2023-10-26,2988.2992,2960.1038,2990.3277,2956.006,2974.1135,14.1857,0.477,291814511.0,332258828.0446
000001.SH,2023-10-27,3017.7842,2978.4026,3029.2101,2974.8802,2988.2992,29.485,0.9867,321803717.0,385692318.1003
000001.SH,2023-10-30,3021.5534,3009.6104,3028.2641,3002.3477,3017.7842,3.7692,0.1249,360604238.0,439587974.7696
000001.SH,2023-10-31,3018.7706,3019.646,3023.0014,3006.6088,3021.5534,-2.7828,-0.0921,319859967.0,386277226.4272
000001.SH,2023-11-01,3023.0765,3038.1821,3038.3303,3013.933,3018.7706,4.3059,0.1426,280110445.0,347121456.4829
000001.SH,2023-11-02,3009.4058,3028.6647,3038.6422,3009.121,3023.0765,-13.6707,-0.4522,268794581.0,311936400.7778
000001.SH,2023-11-03,3030.7977,3012.4654,3040.9807,3012.4654,3009.4058,21.3919,0.7108,268486347.0,329300477.5006
000001.SH,2023-11-06,3058.4105,3047.1301,3058.9891,3037.6941,3030.7977,27.6128,0.9111,372949630.0,447638159.9487
000001.SH,2023-11-07,3057.2697,3052.9202,3064.5771,3042.4689,3058.4105,-1.1408,-0.0373,326853455.0,401065573.9186
000001.SH,2023-11-08,3052.3726,3051.1531,3062.991,3037.2888,3057.2697,-4.8971,-0.1602,335677834.0,415289260.0783
000001.SH,2023-11-09,3053.2792,3047.6532,3063.4674,3045.8336,3052.3726,0.9066,0.0297,315621764.0,388556747.0915
000001.SH,2023-11-10,3038.9699,3043.5585,3044.0007,3027.0878,3053.2792,-14.3093,-0.4687,285546497.0,346913084.5402
000001.SH,2023-11-13,3046.5329,3044.0319,3048.6209,3028.168,3038.9699,7.563,0.2489,290430588.0,344120017.2218
000001.SH,2023-11-14,3056.0703,3046.8171,3059.5294,3044.4259,3046.5329,9.5374,0.3131,294844733.0,358249840.1575
000001.SH,2023-11-15,3072.8348,3077.0291,3080.1284,3064.3464,3056.0703,16.7645,0.5486,304250107.0,389515977.9747
000001.SH,2023-11-16,3050.9257,3066.8554,3071.4522,3050.9257,3072.8348,-21.9091,-0.713,271079460.0,329364382.654
000001.SH,2023-11-17,3054.3655,3043.617,3055.8561,3033.7472,3050.9257,3.4398,0.1127,267606393.0,328568598.8254
000001.SH,2023-11-20,3068.3191,3056.9268,3072.5134,3043.5148,3054.3655,13.9536,0.4568,287556998.0,367109310.1683
000001.SH,2023-11-21,3067.9328,3074.8281,3089.7738,3063.3449,3068.3191,-0.3863,-0.0126,330733102.0,391558034.8615
000001.SH,2023-11-22,3043.611,3060.4984,3067.9625,3043.611,3067.9328,-24.3218,-0.7928,289056490.0,330385482.6694
000001.SH,2023-11-23,3061.8562,3041.6779,3062.8665,3034.2969,3043.611,18.2452,0.5995,276592059.0,315612515.6412
000001.SH,2023-11-24,3040.9717,3060.3306,3060.3306,3037.2012,3061.8562,-20.8845,-0.6821,287788413.0,311509355.9317
000001.SH,2023-11-27,3031.7002,3038.1864,3038.3578,3015.0076,3040.9717,-9.2715,-0.3049,310517868.0,350705835.4579
000001.SH,2023-11-28,3038.5545,3028.5983,3039.6945,3020.2306,3031.7002,6.8543,0.2261,268920746.0,317303697.7293
000001.SH,2023-11-29,3021.6874,3038.4641,3038.9767,3017.6611,3038.5545,-16.8671,-0.5551,277956448.0,322141206.0787
000001.SH,2023-11-30,3029.6727,3021.1025,3030.9086,3013.7678,3021.6874,7.9853,0.2643,282945357.0,326755696.0999
000001.SH,2023-12-01,3031.6358,3027.353,3035.7599,3010.2333,3029.6727,1.9631,0.0648,286089700.0,335547176.4257
000001.SH,2023-12-04,3022.9138,3033.298,3038.9794,3022.3477,3031.6358,-8.722,-0.2877,288162053.0,344279695.9666
000001.SH,2023-12-05,2972.2959,3017.0102,3017.0102,2972.2959,3022.9138,-50.6179,-1.6745,293943278.0,340454488.0826
000001.SH,2023-12-06,2968.9334,2966.9475,2985.3143,2959.603,2972.2959,-3.3625,-0.1131,294104187.0,336218906.3564
000001.SH,2023-12-07,2966.2061,2965.6523,2976.0148,2949.1438,2968.9334,-2.7273,-0.0919,296243687.0,348039623.9694
000001.SH,2023-12-08,2969.5594,2965.3901,2980.8344,2962.327,2966.2061,3.3533,0.1131,369138705.0,423492311.9473
000001.SH,2023-12-11,2991.4385,2956.2905,2995.6698,2930.422,2969.5594,21.8791,0.7368,360216344.0,405351583.2162
000001.SH,2023-12-12,3003.4378,2986.3282,3003.7455,2980.4462,2991.4385,11.9993,0.4011,287638762.0,333170576.4187
000001.SH,2023-12-13,2968.7606,2997.3358,2997.3358,2968.7606,3003.4378,-34.6772,-1.1546,282754098.0,331476614.7207
000001.SH,2023-12-14,2958.9856,2979.699,2986.1773,2958.066,2968.7606,-9.775,-0.3293,271457650.0,312658124.5598
000001.SH,2023-12-15,2942.5568,2966.3015,2976.3094,2940.0266,2958.9856,-16.4288,-0.5552,289327642.0,322083690.7882
000001.SH,2023-12-18,2930.8036,2936.5751,2951.1479,2924.3254,2942.5568,-11.7532,-0.3994,293086999.0,304915892.9995
000001.SH,2023-12-19,2932.3908,2928.7631,2940.5014,2914.1253,2930.8036,1.5872,0.0542,265926980.0,283234126.1819
000001.SH,2023-12-20,2902.1096,2932.1186,2937.1011,2902.0395,2932.3908,-30.2812,-1.0326,265562454.0,290838402.1394
000001.SH,2023-12-21,2918.7149,2892.0201,2924.2562,2882.0195,2902.1096,16.6053,0.5722,282541827.0,315943775.5436
000001.SH,2023-12-22,2914.7752,2919.2879,2935.7002,2906.5094,2918.7149,-3.9397,-0.135,296628367.0,327498019.5805
000001.SH,2023-12-25,2918.8126,2909.8751,2920.6323,2903.987,2914.7752,4.0374,0.1385,229814178.0,261487251.019
000001.SH,2023-12-26,2898.8787,2917.9708,2917.9708,2892.8373,2918.8126,-19.9339,-0.6829,228140855.0,260220552.7727
000001.SH,2023-12-27,2914.6138,2900.1491,2917.9564,2890.165,2898.8787,15.7351,0.5428,247900882.0,279048608.0094
000001.SH,2023-12-28,2954.7035,2913.1096,2961.6476,2909.3886,2914.6138,40.0897,1.3755,339213116.0,392449073.4933
000001.SH,2023-12-29,2974.9348,2950.8372,2975.0319,2950.0173,2954.7035,20.2313,0.6847,290672687.0,349002967.2664
000001.SH,2024-01-02,2962.2762,2972.775,2976.2682,2962.2762,2974.9348,-12.6586,-0.4255,304141793.0,345950729.1946
000001.SH,2024-01-03,2967.2472,2957.1117,2971.2834,2953.2901,2962.2762,4.971,0.1678,285455945.0,321018391.3101
000001.SH,2024-01-04,2954.3486,2965.5087,2966.6828,2936.6347,2967.2472,-12.8986,-0.4347,264980924.0,296291346.8788
000001.SH,2024-01-05,2929.1833,2949.8221,2967.9677,2916.7206,2954.3486,-25.1653,-0.8518,301040239.0,325917001.1646
000001.SH,2024-01-08,2887.5379,2923.457,2924.4559,2887.5379,2929.1833,-41.6454,-1.4217,270275055.0,290730589.5888
000001.SH,2024-01-09,2893.2513,2887.1095,2900.7266,2878.4123,2887.5379,5.7134,0.1979,262955975.0,294446373.6825
000001.SH,2024-01-10,2877.7023,2886.9807,2903.1621,2870.4155,2893.2513,-15.549,-0.5374,244046526.0,281192192.4193
000001.SH,2024-01-11,2886.6502,2873.7982,2896.1788,2867.7223,2877.7023,8.9479,0.3109,267050764.0,298552532.937
000001.SH,2024-01-12,2881.9769,2880.0399,2904.1743,2878.8752,2886.6502,-4.6733,-0.1619,261602931.0,282877466.3328
000001.SH,2024-01-15,2886.2908,2872.5562,2904.4643,2869.2236,2881.9769,4.3139,0.1497,244611236.0,269229737.0815
000001.SH,2024-01-16,2893.9886,2881.5602,2896.683,2861.1302,2886.2908,7.6978,0.2667,286286714.0,300837919.1685
000001.SH,2024-01-17,2833.6152,2887.2917,2887.4893,2833.6152,2893.9886,-60.3734,-2.0862,261251308.0,283073939.8177
000001.SH,2024-01-18,2845.7839,2822.6672,2849.2559,2760.978,2833.6152,12.1687,0.4294,390396855.0,400709904.7342
000001.SH,2024-01-19,2832.2793,2836.9749,2849.8755,2822.8434,2845.7839,-13.5046,-0.4745,266664388.0,296717043.8284
000001.SH,2024-01-22,2756.3399,2826.5034,2828.3202,2735.3721,2832.2793,-75.9394,-2.6812,350165758.0,359918989.5701
000001.SH,2024-01-23,2770.9763,2746.8923,2784.8407,2724.1573,2756.3399,14.6364,0.531,308749417.0,312191330.2169
000001.SH,2024-01-24,2820.7719,2782.1415,2823.6953,2743.3971,2770.9763,49.7956,1.797,369070600.0,357316181.6443
000001.SH,2024-01-25,2906.1087,2823.8259,2906.794,2821.7093,2820.7719,85.3368,3.0253,442009045.0,437679811.2855
000001.SH,2024-01-26,2910.2227,2897.9149,2924.3065,2890.4819,2906.1087,4.114,0.1416,421109084.0,402400231.2626
000001.SH,2024-01-29,2883.356,2910.6072,2923.8992,2883.3327,2910.2227,-26.8667,-0.9232,410581311.0,397014731.3699
000001.SH,2024-01-30,2830.5266,2866.2795,2881.3468,2829.2498,2883.356,-52.8294,-1.8322,335661226.0,329254005.8919
000001.SH,2024-01-31,2788.5482,2815.5042,2834.011,2782.5869,2830.5266,-41.9784,-1.4831,377103965.0,355636999.8335
000001.SH,2024-02-01,2770.7403,2773.4239,2805.0146,2752.7824,2788.5482,-17.8079,-0.6386,352889185.0,337547960.5208
000001.SH,2024-02-02,2730.152,2773.2949,2791.6756,2666.3335,2770.7403,-40.5883,-1.4649,426230199.0,392661142.2979
000001.SH,2024-02-05,2702.185,2716.081,2739.7383,2635.0897,2730.152,-27.967,-1.0244,478990292.0,424877418.2686
000001.SH,2024-02-06,2789.486,2680.4846,2802.9312,2669.6732,2702.185,87.301,3.2308,502849313.0,441215054.0989
000001.SH,2024-02-07,2829.6956,2791.5145,2829.6956,2770.5293,2789.486,40.2096,1.4415,547117439.0,495919878.0834
000001.SH,2024-02-08,2865.9032,2832.4855,2867.4738,2827.902,2829.6956,36.2076,1.2796,531108893.0,482939732.0246
000001.SH,2024-02-19,2910.544,2886.5871,2910.544,2867.7103,2865.9032,44.6408,1.5577,458967704.0,442148454.5745
000001.SH,2024-02-20,2922.7302,2902.8765,2927.308,2887.4741,2910.544,12.1862,0.4187,350138735.0,357057491.9726
000001.SH,2024-02-21,2950.9556,2906.0243,2994.6149,2898.0496,2922.7302,28.2254,0.9657,444245463.0,450922050.7181
000001.SH,2024-02-22,2988.3578,2945.4465,2988.3578,2944.4988,2950.9556,37.4022,1.2675,354132536.0,365264217.8733
000001.SH,2024-02-23,3004.881,2992.9115,3009.1359,2979.9728,2988.3578,16.5232,0.5529,380083270.0,398232220.6743
000001.SH,2024-02-26,2977.0221,3002.1179,3009.479,2967.0571,3004.881,-27.8589,-0.9271,409026558.0,427564895.7567
000001.SH,2024-02-27,3015.4807,2966.4166,3015.4807,2961.1479,2977.0221,38.4586,1.2918,372984687.0,412614978.5167
000001.SH,2024-02-28,2957.8524,3016.2555,3031.4881,2957.8524,3015.4807,-57.6283,-1.9111,544109093.0,576555221.675
000001.SH,2024-02-29,3015.1712,2943.6242,3015.1712,2943.6242,2957.8524,57.3188,1.9379,409696374.0,452808746.1349
000001.SH,2024-03-01,3027.0204,3013.8229,3032.2315,3003.7632,3015.1712,11.8492,0.393,379132184.0,442984248.1971
000001.SH,2024-03-04,3039.3055,3026.6071,3040.3447,3007.6829,3027.0204,12.2851,0.4058,387760002.0,461727516.6448
000001.SH,2024-03-05,3047.7931,3027.1028,3052.5413,3022.1777,3039.3055,8.4876,0.2793,383509955.0,458900476.7855
000001.SH,2024-03-06,3039.9309,3041.7518,3060.5629,3034.3536,3047.7931,-7.8622,-0.258,340982739.0,401334635.5997
000001.SH,2024-03-07,3027.4013,3040.2111,3063.6924,3023.1177,3039.9309,-12.5296,-0.4122,377154391.0,423391257.0397
000001.SH,2024-03-08,3046.0192,3026.1654,3049.194,3016.9032,3027.4013,18.6179,0.615,319204392.0,370647474.7694
000001.SH,2024-03-11,3068.4554,3042.6188,3068.4554,3035.4451,3046.0192,22.4362,0.7366,361608821.0,427851361.2879
000001.SH,2024-03-12,3055.935,3068.182,3075.1308,3044.8572,3068.4554,-12.5204,-0.408,415743914.0,494558502.7942
000001.SH,2024-03-13,3043.8346,3053.3413,3061.951,3031.8985,3055.935,-12.1004,-0.396,365047453.0,442453946.2741
000001.SH,2024-03-14,3038.2339,3042.4131,3059.9975,3020.637,3043.8346,-5.6007,-0.184,364072290.0,436338838.3398
000001.SH,2024-03-15,3054.6359,3031.5229,3056.4473,3023.2152,3038.2339,16.402,0.5399,360268463.0,405917703.9906
000001.SH,2024-03-18,3084.9262,3057.2093,3085.3124,3055.9221,3054.6359,30.2903,0.9916,406653508.0,485520636.5026
000001.SH,2024-03-19,3062.7558,3077.9805,3090.0459,3062.6279,3084.9262,-22.1704,-0.7187,384123680.0,446930657.7741
000001.SH,2024-03-20,3079.6859,3058.6478,3081.7547,3056.645,3062.7558,16.9301,0.5528,349187729.0,407432569.6658
000001.SH,2024-03-21,3077.113,3084.4116,3090.0513,3069.272,3079.6859,-2.5729,-0.0835,366877968.0,437634616.2556
000001.SH,2024-03-22,3048.0336,3070.5481,3073.2058,3027.7615,3077.113,-29.0794,-0.945,394740486.0,456762466.5595
000001.SH,2024-03-25,3026.3055,3040.501,3065.2611,3026.3055,3048.0336,-21.7281,-0.7129,387485389.0,443472341.3423
000001.SH,2024-03-26,3031.4809,3026.9218,3036.4939,3006.2597,3026.3055,5.1754,0.171,345928787.0,396410716.1433
000001.SH,2024-03-27,2993.1388,3026.8138,3030.4495,2993.1388,3031.4809,-38.3421,-1.2648,343198010.0,376242896.147
000001.SH,2024-03-28,3010.6636,2988.5899,3033.3666,2984.1201,2993.1388,17.5248,0.5855,353200026.0,392929088.7204
000001.SH,2024-03-29,3041.1669,3008.3757,3041.2978,3008.1672,3010.6636,30.5033,1.0132,334822785.0,364571210.0901
000001.SH,2024-04-01,3077.3786,3049.0207,3078.4883,3049.0207,3041.1669,36.2117,1.1907,375393640.0,420902006.7734
000001.SH,2024-04-02,3074.9586,3076.8752,3085.5365,3063.9808,3077.3786,-2.42,-0.0786,367304262.0,396705813.2949
000001.SH,2024-04-03,3069.2959,3074.8929,3079.02,3057.3972,3074.9586,-5.6627,-0.1842,363211380.0,392704394.0409
000001.SH,2024-04-08,3047.0526,3057.3255,3077.3512,3045.4692,3069.2959,-22.2433,-0.7247,402936740.0,421808399.7331
000001.SH,2024-04-09,3048.5369,3044.6136,3051.5851,3033.2089,3047.0526,1.4843,0.0487,333489965.0,347834663.4756
000001.SH,2024-04-10,3027.3349,3045.9609,3049.6072,3013.5897,3048.5369,-21.202,-0.6955,348991721.0,364717833.491
000001.SH,2024-04-11,3034.2464,3013.5727,3050.3372,3009.8972,3027.3349,6.9115,0.2283,340894392.0,364147836.4547
000001.SH,2024-04-12,3019.4735,3035.5773,3043.5599,3014.8297,3034.2464,-14.7729,-0.4869,334229771.0,363119193.0138
000001.SH,2024-04-15,3057.3776,3013.6722,3066.9412,2995.542,3019.4735,37.9041,1.2553,461239244.0,459849043.2723
000001.SH,2024-04-16,3007.0681,3043.5505,3052.4346,3005.34,3057.3776,-50.3095,-1.6455,448070473.0,435170805.4763
000001.SH,2024-04-17,3071.3806,3008.0614,3071.3806,3002.0564,3007.0681,64.3125,2.1387,413358368.0,416254660.835
000001.SH,2024-04-18,3074.2246,3060.0309,3102.5527,3057.7606,3071.3806,2.844,0.0926,416321349.0,441432075.7562
000001.SH,2024-04-19,3065.261,3060.2989,3080.3227,3055.0577,3074.2246,-8.9636,-0.2916,375543855.0,396614941.1212
000001.SH,2024-04-22,3044.5952,3059.0649,3078.4226,3042.542,3065.261,-20.6658,-0.6742,357216399.0,382192259.1895
000001.SH,2024-04-23,3021.9775,3038.6118,3044.9438,3016.5169,3044.5952,-22.6177,-0.7429,325595128.0,348651765.3849
000001.SH,2024-04-24,3044.8223,3029.4028,3045.6398,3019.1239,3021.9775,22.8448,0.756,305264093.0,335157362.7134
000001.SH,2024-04-25,3052.9,3037.9273,3060.2635,3034.6499,3044.8223,8.0777,0.2653,292280148.0,315797661.2188
000001.SH,2024-04-26,3088.6357,3054.9793,3092.43,3054.9793,3052.9,35.7357,1.1705,439382563.0,484160092.9824
000001.SH,2024-04-29,3113.0432,3086.6819,3119.6857,3080.5858,3088.6357,24.4075,0.7902,506925445.0,554918811.2318
000001.SH,2024-04-30,3104.8245,3110.1594,3123.2876,3104.2943,3113.0432,-8.2187,-0.264,440213213.0,473803228.5309
000001.SH,2024-05-06,3140.7204,3132.5115,3142.3816,3126.7689,3104.8245,35.8959,1.1561,450656899.0,511256135.5805
000001.SH,2024-05-07,3147.738,3139.6637,3151.219,3133.6904,3140.7204,7.0176,0.2234,379102564.0,426951665.9062
