trade_date,contract_rows,P_contract_rows,P_volume,P_amount,P_interest,C_contract_rows,C_volume,C_amount,C_interest,near_put_interest_share,far_put_interest_share,near_interest_share,put_interest_term_spread,matched_put_interest_growth,matched_call_interest_growth,matched_interest_imbalance,matched_contract_rows,matched_prior_interest_coverage
20210218,158,79,1582194,76145.241345999995,1393260,79,2350333,206681.075071,1284908,0.47133371060104978,0.56980081616570555,0.50343779777818265,-0.098467105564655766,0.046950659087251025,0.13280615115334124,-0.03393864882462784,150,1
20210219,158,79,1356157,75922.995666999996,1402369,79,1667392,125463.94345599998,1305956,0.47254550750768293,0.55756626867079739,0.46773153148163532,-0.085020761163114467,0.0065379039088181677,0.016380939335734541,-0.004457898085556993,158,1
20210222,158,79,1983237,134271.273525,1365845,79,2139815,132480.18037100002,1417966,0.47421619008031729,0.60981787981254076,0.87889264034088521,-0.13560168973222347,-0.026044500413229327,0.085768586384227338,-0.054843491826128694,158,1
20210223,158,79,1595794,105789.80871699998,1391554,79,1738255,104369.91310700001,1391470,0.4836263836012879,0.61456027788542966,0.87483219691960978,-0.13093389428414176,0.018822780037266309,-0.018685920536881704,0.01875306908407216,158,1
20210224,158,79,2226365,184452.82670800004,1325220,79,2026562,121066.548276,1556692,0.43889039411766351,0.59953756056546392,0.86958900896349367,-0.16064716644780042,-0.047669008892216903,0.11873917511696264,-0.083203019449347188,158,1
20210225,148,74,1309381,112692.09270199999,1158642,74,1418702,126594.062368,1145549,0.48376061323850644,0.58418994362362142,0.81001054166082587,-0.10042933038511498,0.059539776462853383,0.03968143024623362,0.0097354877520528637,130,0.74178045686336014
20210226,148,74,1896934,176837.81600499997,1208091,74,1468823,121221.31864000001,1336872,0.4521382030253539,0.56856053693452557,0.80621722201855195,-0.11642233390917167,0.042678411450646533,0.16701424382544963,-0.061572152655747725,148,1
20210301,150,75,989786,85383.134667000006,1226973,75,922920,70943.511174999992,1383047,0.4470200165432307,0.56265884502867847,0.80040459460080771,-0.11563882848544776,0.01479110431250626,0.034434111867104704,-0.011066958537314688,148,1
20210302,150,75,1745347,160660.758535,1255661,75,1543975,102933.59439100001,1517315,0.42774372817201478,0.54781926999333475,0.79115650478042365,-0.12007554182131996,0.023381117595904718,0.097081299478614977,-0.040451797304235218,150,1
20210303,150,75,1191567,83484.341659000012,1340374,75,1423846,109629.24058099999,1443315,0.46194263572066557,0.55282063773841783,0.78468571740593152,-0.090878002017752257,0.067464865118849748,-0.048770360801811095,0.057235619781779573,150,1
20210304,150,75,1913918,159782.53961100001,1332943,75,1602067,110825.90161,1649153,0.41880002326365073,0.54936273078094222,0.78415047671168203,-0.13056270751729149,-0.0055439750398023242,0.14261474452908754,-0.076613802763167871,150,1
20210305,150,75,2109880,185303.14854000002,1362358,75,1612951,111012.55961499999,1745426,0.4104948993381628,0.5398740387501848,0.78455034198000895,-0.129379139412022,0.022067710322196822,0.058377239710324026,-0.022419801374603636,150,1
20210308,150,75,2169996,208085.45935700001,1335332,75,2033244,122251.771412,1905370,0.38139926169409039,0.51765417568579686,0.77504688798908383,-0.13625491399170647,-0.01983766381523799,0.091636081965090474,-0.060161838789310966,150,1
20210309,154,77,2286825,230689.62625500001,1337848,77,2260584,130503.53476000001,1996456,0.36979445534254896,0.50336144196114052,0.76458925160993119,-0.13356698661859157,-0.0062980592092453415,0.0474941874806468,-0.030519313408020856,150,1
20210310,158,79,1455652,125860.554347,1377275,79,1489802,82302.583716999987,2018344,0.37458391558981929,0.49878605144217558,0.75024907093522564,-0.12420213585235629,0.023155096842092673,0.010869761216876305,0.0027822897972110522,154,1
20210311,158,79,1501107,102890.959713,1407499,79,1861558,116484.46101599999,1909682,0.39723760017131415,0.49878424471627097,0.73344113571131631,-0.10154664454495682,0.021944782269336188,-0.053837205154324538,0.040901526349098646,158,1
20210312,158,79,1164665,76683.300411000004,1437651,79,1466476,88406.206596999982,1895565,0.40498661999755031,0.49986753477347368,0.72255893407447946,-0.094880914775923364,0.021422395326746235,-0.0073923302413700289,0.013345367648011971,158,1
20210315,158,79,1606627,117043.646976,1385746,79,1596468,82711.58400100001,1965372,0.38364690498308834,0.48582338872914238,0.70765666861029664,-0.10217648374605404,-0.036104033593688592,0.036826487089601255,-0.036514885323963402,158,1
20210316,158,79,1152027,76087.364061999993,1400401,79,1327484,71420.206995,1936891,0.39077323223226984,0.48497874234944738,0.69376818090835324,-0.094205510117177538,0.010575531157946695,-0.014491404171831083,0.012872122079855141,158,1
20210317,158,79,1308183,86973.311236000009,1413130,79,1451937,77850.78138,1922984,0.39389986158801499,0.48404729330569796,0.67069740422539514,-0.090147431717682969,0.0090895393533709269,-0.0071800633076409565,0.0079813213827258749,158,1
20210318,158,79,1159133,77386.039838000012,1429061,79,1248174,70868.947419999982,1861654,0.4034271096089122,0.4886066282299823,0.63789936229664379,-0.085179518621070094,0.011273555865348553,-0.031893141076576821,0.023158980778234795,158,1
20210319,158,79,1869992,153723.274301,1357319,79,1806776,73859.414476000005,1951981,0.36669366953614879,0.47252978533950502,0.58937237482246996,-0.10583611580335622,-0.050202195707531032,0.04851975716217944,-0.049250390872500355,158,1
20210322,158,79,1243446,96269.982210999995,1281187,79,1307492,59474.714618999998,1868558,0.35308067424576639,0.4684453366376628,0.53470773030832652,-0.11536466239189641,-0.05608998326848736,-0.04273760861401827,0.0022031849635874654,158,1
20210323,158,79,1436782,112126.66626899998,1247929,79,1467342,66071.644126000014,1911496,0.31072397426907133,0.46779661616960216,0.46354668966663237,-0.15707264190053083,-0.025958739824865535,0.022979217128930439,-0.024191164681585334,158,1
20210324,158,79,1367626,124552.03504499998,1204546,79,1393148,64784.077531000003,2016775,0.24129033186656251,0.45809974791041685,0.38822365110462448,-0.21680941604385434,-0.034763996990213389,0.055076756634594055,-0.047053498658774937,158,1
20210325,122,61,838584,73444.513001999992,1001783,61,912274,53969.690162999992,1239173,,0.44703376594631933,0,,0.079430432326454664,0.12796903940116375,-0.032959393685988124,104,0.61177634889537558
20210326,122,61,887037,67513.632645000005,1052937,61,1065460,72479.102254999991,1218022,,0.4636530205961446,0,,0.051062954751677755,-0.017068641747358924,0.032265247510437509,122,1
20210329,122,61,757838,53990.229592999996,1108790,61,889859,69492.945982999998,1262230,0.45486610650259673,0.4925956647586025,0.66136599438216459,-0.037729558256005769,0.053044959005144658,0.036294910929359242,0.0051277896254401777,122,1
20210330,122,61,702027,49718.553927000001,1170155,61,824681,61877.583190999991,1258531,0.47536262207534469,0.49438086175109047,0.66121062994557556,-0.019018239675745785,0.055344113853840672,-0.0029305277168186462,0.027441354353822407,122,1
20210331,124,62,809645,66324.971346999984,1159423,62,903369,61467.050057000008,1363875,0.44434858982648312,0.48889142833155119,0.66013487110915947,-0.044542838505068072,-0.0092210006366677914,0.082593913062133553,-0.04724241832826475,122,1
20210401,124,62,849543,52992.241801000004,1224746,62,1073254,76691.187900999998,1322849,0.47361017964071855,0.4943248309299848,0.65552020631222785,-0.02071465128926625,0.056340955803015812,-0.030080469251214371,0.042146825305611944,124,1
20210402,124,62,869508,55256.438545999998,1268476,62,1194255,89852.385773000002,1344726,0.48018162059751168,0.49538359186479747,0.65603156587206046,-0.015201971267285785,0.035705362581302573,0.016537790783377391,0.008577894053018632,124,1
20210406,124,62,769067,50775.356494,1274558,62,866967,62540.240266000001,1401408,0.46432039896255006,0.49849657410823389,0.6495254424009872,-0.034176175145683829,0.0047947300540175774,0.042151337893370097,-0.019363217998455536,124,1
20210407,124,62,959885,70998.12389800002,1263009,62,1039534,60153.058143000002,1490914,0.44039666011865158,0.49183316662840654,0.64567782033121479,-0.051436506509754953,-0.0090611804249002403,0.063868623555738233,-0.037763932725602641,124,1
20210408,124,62,858066,59209.993417000005,1299229,62,921755,62476.672878000005,1493994,0.45282011447031539,0.48687326029371586,0.63832891251432489,-0.034053145823400466,0.028677547032523124,0.0020658468563579122,0.012033742410372403,124,1
20210409,124,62,1117371,82747.492971999993,1282131,62,1154058,58702.993578000001,1604665,0.42234342555162036,0.48182144781749597,0.63359724760599645,-0.059478022265875619,-0.013160112651426347,0.074077272064010963,-0.045742498898226173,124,1
20210412,124,62,1081793,81359.206447999997,1283132,62,1103742,53893.228024999997,1696766,0.40499828588459286,0.47407259835460636,0.62941852372128171,-0.069074312470013499,0.00078073145411818295,0.057395780427690515,-0.0315574775633609,124,1
20210413,124,62,997181,73409.959877000016,1276387,62,1078622,52308.887802999998,1750600,0.39483950889727898,0.46540030791579928,0.61976579351018024,-0.070560799018520304,-0.0052566688384359517,0.031727415565847031,-0.020329219322272104,124,1
20210414,124,62,962696,66725.172707999984,1279722,62,987785,50877.371546000017,1789456,0.38758460785008531,0.46409186725005858,0.61605485247189962,-0.076507259399973271,0.0026128439101933817,0.022195818576488061,-0.01173477124282331,124,1
20210415,124,62,1443175,112417.59224700002,1283845,62,1389726,61065.076675000004,1863427,0.37196361595129174,0.46289006009576761,0.60452099469000453,-0.090926444144475871,0.0032217934832721481,0.041337143802362281,-0.02275788501025356,124,1
20210416,130,65,1139722,74532.241769,1342085,65,1185371,60268.022721000008,1827804,0.39216642646647593,0.46769017552080433,0.58663252877308958,-0.075523749054328404,0.042412440754140884,-0.019313340420633596,0.028735997397110895,124,1
20210419,130,65,1378189,74267.755716999993,1402093,65,1845720,108790.11704400001,1712905,0.43281450488145051,0.47355307909728406,0.57544178198509277,-0.040738574215833545,0.044712518208608248,-0.062861772925324591,0.055177641866954966,130,1
20210420,130,65,940190,53781.468481999989,1407808,65,1210548,71195.219746000002,1726297,0.43532517343820004,0.46676651905878269,0.55903200435211964,-0.03144134562058265,0.004076049163643211,0.0078182969866980364,-0.0024645280671127235,130,1
20210421,130,65,1018116,61177.393020999996,1402968,65,1102710,60604.477471000006,1716474,0.43541588355307798,0.46673924221599211,0.54239315877647354,-0.031323358662914136,-0.0034379688139291723,-0.0056902143721503312,0.0015899275869825677,130,1
20210422,130,65,980328,64132.706646999999,1374775,65,1146828,58468.297205000003,1794722,0.41107355409323054,0.45878447625824403,0.52467410443991591,-0.047710922165013492,-0.020095255201829264,0.045586475530651788,-0.034121807682271382,130,1
20210423,130,65,1246398,66819.683394000007,1373616,65,1564040,85759.259451999998,1655314,0.43100910248705748,0.4741802068321273,0.47905762100807875,-0.043171104345069822,-0.00084304704406175553,-0.077676654100189327,0.043618593107991585,130,1
20210426,130,65,1590794,90933.480349000005,1313066,65,1894014,97209.822763999997,1734406,0.41445108042809053,0.46910790142578918,0.69958936456184007,-0.054656820997698641,-0.044080732897694846,0.047780662762472857,-0.046102749155642421,130,1
20210427,130,65,1033070,66664.294123,1336524,65,1139526,45577.94776499999,1735405,0.4205358629501928,0.46836787689605874,0.69600697151529223,-0.047832013945865948,0.017865057811260059,0.00057598970483266321,0.0073697149637470009,130,1
20210428,130,65,1133391,83334.205791999993,1317584,65,1146013,52778.113504999994,1798966,0.40480161743391396,0.46277315439298622,0.69004732797484403,-0.057971536959072256,-0.014171088585016057,0.036626032539954653,-0.026856414975736743,130,1
20210429,122,61,888098,61414.777529999985,1097200,61,1239104,83429.150614000013,1224515,0.4818276362243083,0.46049581093717551,0.56656566374425799,0.021331825287132788,0.098303283217934051,0.054511983916481974,0.016120695630975592,104,0.68969629879193339
20210430,122,61,957884,70400.870580000017,1133935,61,1132582,75858.651544000022,1331056,0.46164572958328409,0.45776429079329745,0.58009096179255826,0.0038814387899866465,0.03348067808968283,0.0870066924455805,-0.030066567171250561,122,1
20210506,122,61,1140335,80372.13494399999,1166129,61,1349135,72014.420536000005,1521180,0.42220932016408758,0.45129477982053473,0.59670622172589749,-0.029085459656447155,0.028391398096010795,0.14283696553713743,-0.064069199441296132,122,1
20210507,124,62,1000205,80218.697089000023,1196703,62,1195746,61556.861577999996,1655765,0.39899197598704811,0.449499503468822,0.59331778656237333,-0.050507527481773895,0.025277649385273843,0.088458302107574383,-0.039103802353953339,122,1
20210510,124,62,913715,77565.294271999999,1228547,62,1172526,54367.311380000006,1748945,0.38939742966276281,0.44646848466983569,0.59324525473116296,-0.057071055007072879,0.026609777029053993,0.056276101983071272,-0.021502782853304578,124,1
20210511,124,62,1049533,70924.130541000006,1286766,62,1335606,70031.046249999999,1743785,0.41011682562146884,0.44538651883510316,0.58941492817642738,-0.035269693213634323,0.047388500399252124,-0.0029503500681839624,0.021286035361304079,124,1
20210512,124,62,753554,46952.984959000001,1333069,62,1020517,58222.566409999999,1764421,0.42137487568387649,0.44308356562888079,0.58561093014021026,-0.0217086899450043,0.035984009524653277,0.011834027704103431,0.0084694169476111775,124,1
20210513,124,62,1007059,67980.660301000011,1329028,62,1180453,58356.578120999991,1823230,0.40454038819626575,0.44491681210355005,0.57720275434307722,-0.040376423907284298,-0.0030313509653288767,0.033330480650593027,-0.02029062240717484,124,1
20210514,124,62,1394497,75404.545339000004,1424998,62,1996833,115314.97266699999,1623771,0.48056420092860586,0.45106996891919798,0.55370610236459372,0.029494232009407872,0.072210668247772059,-0.10939870449696418,0.09371980339172746,124,1
20210517,124,62,1203394,54880.120360999994,1494707,62,1805475,122603.228259,1577144,0.51187525834472314,0.45695238310668385,0.5394744081011742,0.054922875238039293,0.048918665149003719,-0.028715256030560958,0.038158351780669508,124,1
20210518,124,62,828607,40473.238191000004,1483123,62,1003547,60847.484704999995,1632963,0.49791835819112334,0.4515402350574767,0.52647199082438678,0.046378123133646643,-0.0077500138823194112,0.035392456237350552,-0.021942144980339216,124,1
20210519,124,62,905710,51373.752508000012,1451757,62,1064367,57526.618482999991,1669424,0.48017357733112354,0.45009254638050433,0.49992038270129158,0.030081030950619203,-0.021148616803865896,0.022328123784801004,-0.021766729159593157,124,1
20210520,124,62,862637,45492.482074000007,1473427,62,1077213,62541.378568000007,1675197,0.48306953695288335,0.45372681992998798,0.48503346223620225,0.02934271702289537,0.01492674049444914,0.0034580789541782076,0.0050932643765292688,124,1
20210521,124,62,1428767,79951.778133999993,1393821,62,1684561,85497.260037,1787847,0.43927592890422679,0.43710814054668679,0.44772144673800029,0.0021677883575400014,-0.054027786921238719,0.067245822431630423,-0.061060323493691213,124,1
20210524,124,62,1098222,63774.248012000004,1372360,62,1304322,62728.433902000004,1738684,0.44694268282454025,0.39788688491708546,0.88141151330550127,0.04905579790745479,-0.015397242544056949,-0.027498438065449674,0.0087067538159229692,124,1
20210525,124,62,2229886,91194.928256999978,1517183,62,3339090,239667.579401,1444807,0.52965289358644341,0.39392912051090001,0.87153737858669345,0.1357237730755434,0.10552843277274185,-0.16902266311762229,0.14101375615388276,124,1
20210526,126,63,1104551,55771.801822000001,1589725,63,1963782,159290.98732900003,1459432,0.54124207433936189,0.38797526774311836,0.87031333578428394,0.15326680659624353,0.047611922886032866,0.0082973019925844764,0.020340379272043456,124,1
20210527,122,61,1278828,79375.685182999994,1231951,61,1878535,167758.36695999996,1390094,0.48523160181865627,0.40182692764845596,0.81550164089479771,0.08340467417020031,0.10414826990004526,0.096063255147016885,-0.0024411211807600789,104,0.7561099674434606
20210528,126,63,1161411,80298.024336000002,1275788,63,1701356,139608.15597200001,1523630,0.46694489355642543,0.40746250836253506,0.81151403613179596,0.059482385193890375,0.035514399517513277,0.092852713557500424,-0.032540250071985799,122,1
20210531,126,63,836637,63552.434039,1321788,63,1124021,81687.837516999993,1669219,0.44855474531649808,0.41278265839055761,0.81454774261644991,0.035772086925940472,0.036056147259576045,0.095554038710185543,-0.035574894495927364,126,1
20210601,126,63,939728,69098.027855000008,1362084,63,1240615,94784.538851000019,1751623,0.44271180497420654,0.4145141007048202,0.81331480450793858,0.028197704269386337,0.030485978084231358,0.049366799682965506,-0.014078201756130962,126,1
20210602,126,63,956939,72839.547156000015,1384337,63,1509373,102708.977205,1826483,0.43414716868818076,0.4183655746246891,0.8099258133436319,0.015781594063491666,0.016337465237092574,0.042737506872197954,-0.016895295543222274,126,1
20210603,126,63,940814,69356.619069999986,1384237,63,1343416,85271.060400999981,1899824,0.42213225054847359,0.41888880362453546,0.80556481746228226,0.0032434469239381314,-7.2236745821284849e-05,0.040154219885977588,-0.022872973259167439,126,1
20210604,126,63,1354147,91088.956160000002,1391525,63,2191740,132022.18945900002,1922014,0.4207178834382938,0.41696669866351621,0.79564145766807026,0.0037511847747775939,0.005264994361514683,0.011680029307978002,-0.0045376745438041495,126,1
20210607,126,63,720878,49500.841906000001,1420384,63,1041185,62066.472845000004,2058803,0.406364096446517,0.41557638167058736,0.79509954480745071,-0.0092122852240703601,0.020739117155638597,0.071169616870636734,-0.032572424830370185,126,1
20210608,126,63,1275952,84228.43647700001,1436436,63,1960537,121276.40013899999,2211088,0.38627300554984073,0.42225313335025738,0.79048856155572933,-0.03598012780041665,0.011301169261270191,0.073967737564011704,-0.039156561576023367,126,1
20210609,126,63,827932,52247.938357999992,1458958,63,1199424,68311.961418000021,2219750,0.39076378094213499,0.41773601796459886,0.78379855101301865,-0.026972237022463874,0.0156790835094637,0.0039175283842162768,0.0037998379174475619,126,1
20210610,126,63,1215281,67628.293801999986,1485324,63,1870016,112020.23976799998,2175930,0.4017028420420285,0.41939148928946457,0.77474876094365486,-0.017688647247436073,0.018071801929870495,-0.019740961820024779,0.019078980990064991,126,1
20210611,126,63,1019031,62584.896376000004,1469503,63,1376585,73689.35671800001,2368769,0.37278033566724239,0.41605694013899303,0.7671947167892218,-0.043276604471750635,-0.010651548079745565,0.088623714917299728,-0.056991402399287239,126,1
20210615,126,63,1164679,82370.075104000003,1415570,63,1824921,67973.210375000039,2552966,0.33907795091133458,0.41049545054839559,0.75327702709513034,-0.07141749963706101,-0.036701524256840576,0.077760642764237456,-0.062040939255998531,126,1
20210616,128,64,1229295,82393.292174000002,1411926,64,1743424,64882.33682099999,2700578,0.32051126693991011,0.40389537673972165,0.72640026611524267,-0.083384109799811534,-0.0074570667646248505,0.057715613917302462,-0.039788476153422826,126,1
20210617,128,64,1106368,80746.953804999983,1392914,64,1536228,60067.352730000006,2661583,0.31296482622806676,0.40919673678198026,0.68219387016441246,-0.096231910553913502,-0.013465294923388335,-0.014439501469685378,0.0048590834197364914,128,1
20210618,128,64,1564655,117031.841697,1368832,64,1964961,73969.428738000002,2747288,0.28875869733924825,0.41005646136423735,0.63894419987755458,-0.1212977640249891,-0.017288935282436677,0.032200761727137574,-0.027077834809102089,128,1
20210621,128,64,1406134,112248.08221699999,1248225,64,1685805,60115.009077999995,2686302,0.25521506360713919,0.40203073165890202,0.57747017621177843,-0.14681566805176283,-0.088109424677389192,-0.022198619147319101,-0.014484757490063458,128,1
20210622,130,65,1229160,85035.344334000009,1265560,65,1697026,71202.691533999998,2653357,0.24442552332596684,0.40828431043609875,0.52086405504377864,-0.16385878711013191,0.010120771495523644,-0.012319165901674495,0.011621727338508542,128,1
20210623,130,65,1249030,89340.793587000007,1231411,65,1702530,87916.342243999999,2547186,0.21287807131919464,0.413826725011329,0.43760263399351662,-0.20094865369213435,-0.026983311735516293,-0.040013839072540934,0.01837803658510757,130,1
20210624,96,48,678962,49707.571400000008,993424,48,812632,52055.121599999999,1359446,,0.42221797209365586,0,,0.09591749942006704,0.067124201528345195,0.0003468116154127411,78,0.56239736600648338
20210625,96,48,1037208,63119.750499999995,1057670,48,1558251,109171.50300000001,1392940,,0.43159458257331845,0,,0.064671278326273576,0.0246379775290817,0.013069995367359862,96,1
20210628,96,48,563892,37514.198499999999,1086463,48,908802,60888.141900000002,1546328,0.40843496799844631,0.42236309869897654,0.6962330090007145,-0.013928130700530228,0.02722304688607978,0.11011816732953322,-0.050842443310033014,96,1
20210629,96,48,668268,44041.805499999995,1122713,48,936414,57999.059200000003,1682588,0.38999159956728707,0.4249672741734975,0.70780711232056737,-0.034975674606210427,0.033365149112302948,0.088118432829257437,-0.037986304267980255,96,1
20210630,96,48,500738,34551.3531,1143939,48,803020,52817.635199999997,1734399,0.38642378585261794,0.42445336742471984,0.7105777709219695,-0.0380295815721019,0.018905989331200405,0.030792445922590676,-0.010902573378043925,96,1
20210701,96,48,964458,64806.747499999998,1176565,48,1515608,95665.030899999998,1721348,0.39604651765081855,0.42993714355510038,0.70618027525325988,-0.033890625904281824,0.028520751543570068,-0.0075247967739833803,0.015869227311038524,96,1
20210702,96,48,1378366,111964.29060000001,1186724,48,1597002,78830.385099999985,1857715,0.37411387340032204,0.42753778827825062,0.70637348950003598,-0.05342391487792858,0.0086344570848189434,0.079221052338051337,-0.043551341948498801,96,1
20210705,98,49,878346,68911.311399999991,1190002,49,993227,45819.202000000005,1920884,0.36504408061318555,0.42370154204856608,0.7019263965314062,-0.058657461435380531,0.0011249456486933777,0.033984760848677006,-0.020298977906931293,96,1
20210706,98,49,1006073,80410.540899999993,1220005,49,1135031,58163.640999999996,2002896,0.36067635867139203,0.41994684464720244,0.69856598139378157,-0.059270485975810416,0.025212562667961902,0.042694925877877057,-0.016718388266236693,98,1
20210707,98,49,956194,65393.650299999994,1251434,49,1164797,68355.949500000002,1981212,0.37292180479089071,0.41929465715165931,0.69374469088171109,-0.046372852360768602,0.025761369830451516,-0.010826323483595753,0.016479873257043885,98,1
20210708,98,49,1012770,72970.320899999992,1269911,49,1166232,58332.470999999998,2153691,0.35098780012166714,0.4165238702765594,0.69573186369209972,-0.065536070154892268,0.0147646619797768,0.087057316430548579,-0.047639611637030468,98,1
20210709,98,49,1183515,87676.103000000003,1282483,49,1288956,59125.144300000007,2274734,0.33605893920825375,0.41511287980405531,0.69045267691006762,-0.079053940595801564,0.0098999063713913812,0.056202584307591015,-0.031683297299160355,98,1
20210712,98,49,1085372,75018.395399999994,1262264,49,1637609,84265.627199999988,2250440,0.33319075883815963,0.41565660464757198,0.68287735032613051,-0.082465845809412353,-0.015765511121784849,-0.010679930048963967,0.0011455584520145945,98,1
20210713,98,49,773042,50216.318499999994,1278339,49,1094390,60467.541700000002,2213487,0.34289382619020597,0.41456796502173754,0.67630059458861924,-0.071674138831531564,0.012735053839767274,-0.016420344465971098,0.015096062748241811,98,1
20210714,98,49,1190570,868927311,1283798,49,1371314,545123111,2365814,0.32379287850225869,0.40864371163910335,0.67036276732978739,-0.084850833136844661,0.0042703852420993178,0.068817661906304395,-0.042060515042845775,98,1
20210715,98,49,1372959,80171.558800000013,1317199,49,1851429,98356.157399999996,2142072,0.36512254031023844,0.41079561703279971,0.65732462128581426,-0.045673076722561268,0.026017332944902546,-0.094572946140313655,0.070457626728539904,98,1
20210716,98,49,1017869,58914.0504,1266920,49,1318171,61384.492599999998,2284519,0.32967122229688728,0.40660414662220462,0.64822540947486362,-0.076932924325317342,-0.038171149537769157,0.066499632131879788,-0.055712894421975037,98,1
20210719,98,49,1413081,85731.719199999992,1294057,49,1656890,72760.060299999997,2303714,0.33591447662565471,0.40065471850813816,0.63286351465949331,-0.064740241882483451,0.021419663435733906,0.0084022063287720519,0.002236276619139453,98,1
20210720,98,49,973318,52971.369499999993,1308908,49,1117480,53682.065699999999,2343676,0.33231804799636577,0.40206962216595121,0.626772717615803,-0.06975157416958544,0.011476310548917087,0.017346771344012323,-0.0069795993130190885,98,1
20210721,98,49,1029235,54737.144999999997,1333480,49,1615742,75804.326000000001,2289989,0.34215233936520989,0.40896056172132678,0.61292728045969203,-0.066808222356116886,0.018772900769190807,-0.02290717658925551,0.021425653728976528,98,1
20210722,98,49,856638,42970.184600000001,1350556,49,1255921,59254.265299999999,2206219,0.35528261089643554,0.41469200955246577,0.58876819590780971,-0.059409398656030232,0.012805591384947655,-0.036580961742610989,0.027831340629656278,98,1
20210723,98,49,1203466,71081.981,1264312,49,1505831,59262.217799999999,2335719,0.31185380582236732,0.39993755776217965,0.55336884599049285,-0.088083751939812327,-0.063858144349438303,0.058697708613696102,-0.060657196477145729,98,1
20210726,98,49,2399443,207089.96339999998,1152386,49,2713264,83608.6921,2496183,0.29560851123987497,0.37728675567748143,0.75222888754467843,-0.081678244437606462,-0.088527198982529628,0.068700044825597606,-0.075663237344345088,98,1
20210727,106,53,2020034,175037.37999999998,1100488,53,2095495,73443.6875,2611076,0.27166208859251428,0.36913764940344346,0.74516268613447056,-0.097475560810929174,-0.070961466036553719,0.045269918110971835,-0.053384491289598747,98,1
20210728,114,57,2045477,205308.17909999998,1056096,57,2179836,97974.902600000001,2672810,0.25294599731341533,0.36730133163143847,0.73527490368488779,-0.11435533431802314,-0.071129353523164268,0.022797115059079092,-0.037127744530338153,106,1
20210729,104,52,996738,81048.101800000004,1022210,52,1237069,66641.655799999993,1725268,0.37687412342317889,0.36397901864349513,0.62620010060135145,0.012895104779683753,0.094648122290550779,0.062917580897032949,-0.0054143389363620993,86,0.6836206115144764
20210730,104,52,1225658,106601.21460000001,1048549,52,1207104,59484.296900000001,1827927,0.3656289837476891,0.36264709806036305,0.62995484752871223,0.0029818856873260469,0.025766721123839525,0.059503219210000999,-0.027778202409628031,104,1
20210802,104,52,1572520,116143.50769999997,1115853,52,1963028,108494.17550000001,1762706,0.40273830012743295,0.36279305358549679,0.62209807059712863,0.039945246541936152,0.064187748975012129,-0.035680308896361833,0.046071999210144633,104,1
20210803,104,52,1018325,67033.193800000008,1196914,52,1181784,76848.288799999995,1763480,0.42653857791553562,0.36758413840552706,0.62293667667209163,0.058954439510008561,0.072644873473477242,0.00043909761469014118,0.027891385933031077,104,1
20210804,106,53,844196,54709.094399999994,1241558,53,959804,60898.951300000001,1774464,0.43573565299325773,0.37200556308707461,0.6221330613636108,0.063730089906183118,0.037243277294776403,0.0059643432304307391,0.011504887525106455,104,1
20210805,106,53,1121387,70177.182699999976,1302133,53,1184269,69489.060499999992,1788729,0.44862977935465304,0.37614902336765577,0.62272692860438283,0.07248075598699727,0.048789504799614677,0.0080390472841376324,0.015354662532302483,106,1
20210806,106,53,892527,61448.947200000002,1240186,53,911488,44715.421200000012,1890925,0.41054860436793339,0.37238815968532785,0.62097830450597247,0.038160444682605543,-0.047573481357127113,0.057133305268713144,-0.05310589731925916,106,1
20210809,106,53,1233598,71836.077499999985,1331813,53,1492058,83550.042400000006,1857958,0.44309756022520996,0.37552440252906166,0.62157534192893471,0.0675731576961483,0.07388165968653089,-0.01743432447082777,0.039792265429108069,106,1
20210810,106,53,1521186,84172.924499999994,1446507,53,1895863,105752.56989999999,1767834,0.49224746683907988,0.38229760060132789,0.6159085174846104,0.10994986623775199,0.086118696844076456,-0.048507016843222506,0.064210879088185333,106,1
20210811,106,53,1077645,57227.693899999998,1434385,53,1306109,73757.663,1840188,0.47337433567203469,0.382711764277258,0.61023528869260202,0.090662571394776681,-0.0083801875829152567,0.040928050936909231,-0.026280970189534961,106,1
20210812,106,53,984360,58131.941399999989,1403357,53,1083925,49236.722899999993,2016570,0.43023331362060796,0.37836935086089746,0.61656900863673403,0.051863962759710502,-0.021631570324564187,0.095849989240229805,-0.063339556027610322,106,1
20210813,106,53,1157743,66538.170000000013,1390112,53,1351671,64051.323799999991,2101211,0.41222072585379327,0.37581812531844311,0.61379769216425983,0.03640260053535016,-0.0094380831107123853,0.041972755718869166,-0.028622248369628941,106,1
20210816,106,53,1025580,60364.292899999986,1430711,53,1225479,60563.581700000002,2089194,0.42596019272091701,0.37676303453773458,0.6036918610019304,0.049197158183182432,0.029205560415275892,-0.0057190829478810075,0.015070504791450117,106,1
20210817,106,53,1889394,114138.8572,1315850,53,1984027,80983.580600000001,2244720,0.36744778015389074,0.37247712675107653,0.57969987951367341,-0.0050293465971857909,-0.080282460958222876,0.074443062731369136,-0.076816561810617051,106,1
20210818,106,53,1595831,92940.576799999995,1360246,53,1765936,75785.271600000007,2144287,0.39416738131139678,0.38041477969182175,0.56165657449936979,0.013752601619575033,0.033739407987232586,-0.044741883174738942,0.040675790673965123,106,1
